"id","dams","connectedmiles"
"0514010302",9,0.34481534361839294
"0514010303",22,4.204685969743878
"0514010304",7,71.90765480697155
"0514010305",4,0.20120466748873392
"0514010306",9,0.9232347146607935
"0514010401",3,3.3073819428682323
"0514010413",5,3.803070068359375
"0514010414",1,""
"0514020102",7,246.7593021541834
"0514020106",7,0.28108200430870056
"0514020107",4,""
"0514020108",6,0.20410150289535525
"0514020112",1,718.5150146484375
"0514020204",4,0.14260999858379364
"0514020205",9,0.25316287328799564
"0514020206",1,""
"0514020207",4,718.5150146484375
"0514020302",1,""
"0514020303",2,2.4000149369239807
"0514020309",1,37.085899353027344
"0514020501",16,5.763288649065154
"0514020502",10,2.5956221923232077
"0514020503",13,5.368996903300285
"0514020504",2,0.17458799481391907
"0514020505",4,0.3069085031747818
"0514020601",2,391.8389892578125
"0514020606",3,4.262486696243286
"0514020607",1,243.1750030517578
"0601010102",3,2.4350979973872504
"0601010201",3,0.03240029886364937
"0601010202",9,2.021891236305237
"0601010203",3,90.7420021692912
"0601010204",4,1.9678400158882141
"0601010205",4,34.16062092781067
"0601010206",10,3.0507914338793074
"0601010207",9,20.08948588371277
"0601010302",8,4.544794108718634
"0601010303",16,14.62157257325651
"0601010304",12,33.472182800372444
"0601010305",3,3.2381999492645264
"0601010401",8,16.545942813158035
"0601010402",10,117.3815901875496
"0601010403",13,50.964029220243305
"0601010501",18,0.5956254252897841
"0601010502",59,2.264432760311239
"0601010503",55,0.5860328842056333
"0601010504",37,1.7587812465748616
"0601010505",12,1.2211600616574287
"0601010506",19,11.918717138164748
"0601010507",45,1.7963721454143524
"0601010508",4,108.7178620994091
"0601010509",31,35.588705218914484
"0601010510",2,9.222840309143066
"0601010511",9,4.788424158096314
"0601010513",3,1.1108658661444981
"0601010514",8,1.403317819039027
"0601010601",15,9.894222768289703
"0601010602",16,26.76778021454811
"0601010603",1,373.17999267578125
"0601010604",1,1.2077900171279907
"0601010701",7,347.2773905992508
"0601010702",10,19.83613682165742
"0601010703",3,40.06819915771485
"0601010704",8,2.6273966232935586
"0601010801",31,2.093125206633256
"0601010802",13,1.414489984512329
"0601010803",3,36.55129197239876
"0601010804",2,0.7766749858856201
"0601010805",2,0.2768020033836365
"0601010806",9,0.8507915548980236
"0601010807",30,12.0527476236738
"0601010808",9,17.70685062796942
"0601010809",5,189.13648881514868
"0601020101",13,32.81951367719607
"0601020102",9,137.16528424806893
"0601020103",10,1.5140213353766336
"0601020104",4,5.37212340037028
"0601020105",6,16.369958966970444
"0601020106",2,""
"0601020201",36,1.2875495568788167
"0601020202",28,1.9061275412328542
"0601020203",10,22.052638845784323
"0601020204",21,34.878639011510785
"0601020205",5,19.6110143661499
"0601020301",30,10.9555855848723
"0601020302",3,135.54227689653635
"0601020303",12,0.5883930126825968
"0601020304",6,1.5379182746013005
"0601020401",7,76.53204917907715
"0601020403",9,2.0777771830558778
"0601020404",12,50.78544802798165
"0601020405",12,145.0305273955067
"0601020501",2,3.835005044937134
"0601020503",5,11.583869822323322
"0601020504",5,4.184220949808757
"0601020505",4,2.0041881336316387
"0601020506",3,1.783372700214386
"0601020508",4,6.797049820423126
"0601020509",1,13.7746000289917
"0601020510",4,9.57491970062256
"0601020511",6,12.037478017807006
"0601020601",6,1.7765606492757797
"0601020602",3,0.4226546784241994
"0601020604",6,11.641858100891115
"0601020701",1,""
"0601020702",2,127.22200012207031
"0601020703",1,1.7904299497604368
"0601020704",11,55.35016468995147
"0601020801",9,0.6466348759829998
"0601020802",29,4.184807988053018
"0601020803",24,1.3479724323144182
"0601020804",4,""
"0602000102",4,17.76429082949956
"0602000103",4,0.4175447982076245
"0602000104",1,17.094900131225586
"0602000105",2,0.37714798748493195
"0602000106",14,100.62387670990493
"0602000107",8,0.7402186592419943
"0602000108",5,31.18479718764623
"0602000109",11,73.12550609310468
"0602000110",9,0.37025649286806583
"0602000111",28,8.208607953699197
"0602000112",9,2.4298220239579678
"0602000201",17,2.123016823704044
"0602000202",9,53.77602835247914
"0602000203",7,2.08127199113369
"0602000204",8,1.8927897289395332
"0602000205",12,44.54956804428782
"0602000206",7,3.563680350780487
"0602000207",11,4.976397719234229
"0602000208",5,12.018397241830824
"0602000209",17,15.039505174383523
"0602000210",2,0.7623355090618134
"0602000211",5,38.2377073764801
"0602000212",1,0.6913120150566101
"0602000213",8,2.7928571850061417
"0602000214",10,6.284486215561628
"0602000301",17,38.24767601490021
"0602000302",37,11.30204315111041
"0602000401",13,13.15599855966866
"0602000402",5,0.661696487106383
"0602000403",6,80.49501536289851
"0603000101",23,0.7002794090446762
"0603000102",5,23.816529845198
"0603000103",8,0.32173100113868713
"0603000104",9,1.3536442582096373
"0603000105",1,2.653150081634521
"0603000107",3,1.5305614471435547
"0603000108",7,0.5170522766586926
"0603000109",5,0.8548918189480901
"0603000201",7,0.16861018678173423
"0603000202",3,1.536821926633517
"0603000203",18,1.8578293453902006
"0603000204",6,1.0142633736133575
"0603000205",7,0.3117547162941524
"0603000206",4,5.8621672838926315
"0603000207",7,0.5515823289752007
"0603000208",1,0.2399580031633377
"0603000209",9,0.35481572337448597
"0603000210",16,0.5969687125179917
"0603000211",12,0.22013586556369608
"0603000212",4,0.11590417474508286
"0603000301",7,0.6744576593240103
"0603000302",7,0.34910582502683
"0603000303",1,0.10359500348567964
"0603000304",5,121.79838520884513
"0603000305",1,1.1580499410629272
"0603000306",1,19.465700149536133
"0603000307",3,6.06587028503418
"0603000309",9,64.16238349179427
"0603000401",3,0.18855400383472445
"0603000402",10,76.3061638485108
"0603000403",5,1.9680698111653332
"0603000404",4,0.126222662627697
"0603000501",8,3.8704432761296634
"0603000502",8,2.1860960349440575
"0603000503",13,2.2700805178998658
"0603000505",13,6.879948954351923
"0603000506",12,6.560803083702922
"0603000507",4,0.125262551009655
"0603000508",12,233.05485581234097
"0603000509",1,1.1452599763870241
"0603000511",12,0.9106773531862667
"0603000512",3,3.0402649044990544
"0603000601",10,50.19436591343401
"0603000602",8,46.3219303265214
"0603000603",3,0.4374724378188451
"0604000101",2,10.45903491973877
"0604000102",14,0.4206854173292716
"0604000103",3,46.6443682461977
"0604000104",4,0.3881259933114052
"0604000105",15,0.7508792200824246
"0604000107",1,""
"0604000108",21,4.644940718015035
"0604000109",5,1.1638682067394257
"0604000110",1,""
"0604000201",18,3.916042405180633
"0604000202",3,54.00130432844162
"0604000203",11,56.31757824495435
"0604000205",3,22.705042203267414
"0604000206",1,0.06980349868535995
"0604000207",2,365.0740051269531
"0604000301",2,72.06410336494446
"0604000302",16,7.694000066759495
"0604000303",12,1.1965852762971605
"0604000304",4,0.8455583453178406
"0604000305",35,23.304084717470687
"0604000307",16,0.5316370353102684
"0604000308",11,0.8786781262606382
"0604000309",10,0.8230679829915365
"0604000401",19,2.045471771620214
"0604000402",1,1.5952399969100952
"0604000403",1,0.3091009855270386
"0604000501",4,0.9016769826412201
"0604000502",3,0.9152189642190933
"0604000504",6,0.22172024846076965
"0604000505",10,0.8720526993274689
"0604000506",14,0.611723014463981
"0604000507",8,33.7400146946311
"0604000508",1,0.0618681013584137
"0604000509",5,0.603265754878521
"0604000510",6,1.0668736149914368
"0604000601",6,1.9270017047723134
"0604000602",8,3.1549775302410126
"0604000603",5,3.468101660410563
"0604000604",7,5.902594876289368
"0604000605",14,0.7126313430758623
"0710000912",3,""
"0711000101",11,""
"0711000102",5,1.869639992713928
"0711000103",11,1.0080637149512768
"0711000106",36,4.132240860164165
"0711000107",7,0.6940270424820483
"0711000108",11,0.39476216532057157
"0711000109",19,0.16990930074825883
"0711000110",26,167.30004410732252
"0711000201",50,0.5998157699677077
"0711000202",27,0.5343782936168802
"0711000203",20,0.62324800661632
"0711000204",33,1.1537136257393286
"0711000301",16,0.4297794485464692
"0711000302",124,0.7070248497650027
"0711000303",14,1.0488579836674035
"0711000304",43,3.9607576206326485
"0711000401",19,10.345937046408654
"0711000403",3,1.6793500185012815
"0711000405",4,920.1070264577866
"0711000407",18,0.30271411684225313
"0711000410",13,4.353880148374527
"0711000411",34,161.1015354438192
"0711000501",30,0.7935066260397434
"0711000502",4,0.9133577682077886
"0711000503",10,10.135159872472286
"0711000504",8,0.6409899964928627
"0711000505",2,1.0193200111389158
"0711000601",13,0.7110795080661774
"0711000602",16,0.18361400067806244
"0711000603",15,0.6870648618787527
"0711000604",3,""
"0711000605",51,1.262224132999439
"0711000701",17,1.3715948209166526
"0711000702",8,5.280697118490934
"0711000703",15,6.364552249536953
"0711000704",11,0.4309649144609769
"0711000801",29,3.54243366420269
"0711000802",17,0.8718097358942032
"0711000803",27,2.284762505460094
"0711000804",56,2.8841404856906996
"0711000901",64,4.097286675449298
"0711000904",2,""
"0714010104",4,13.978699684143065
"0714010105",1,8.649330139160156
"0714010106",5,0.19077499955892563
"0714010108",55,1.4551518164851047
"0714010109",32,3.9249503896349953
"0714010201",19,0.7724901673869075
"0714010202",25,1.6647907868027687
"0714010203",20,1.3785211425973103
"0714010204",24,0.6360613914827505
"0714010205",20,0.492216396810753
"0714010206",21,0.8233888461634099
"0714010207",20,2.563012503915363
"0714010208",6,1.5943966448307036
"0714010209",42,0.7060535752347538
"0714010210",24,0.44375332724303007
"0714010301",12,0.34502102667465806
"0714010302",34,42.76942973956466
"0714010303",39,0.6769589334726334
"0714010304",28,0.6739267787652352
"0714010401",46,17.456510181901976
"0714010402",37,3.245280259373513
"0714010403",50,1.287646196782589
"0714010404",77,21.34909407006843
"0714010501",52,1.0301451105624437
"0714010503",9,0.8932706415653229
"0714010504",5,0.1177629977464676
"0714010505",15,0.7162036128963033
"0714010508",2,""
"0714010701",8,0.5868534058332443
"0714010702",9,2.5915405253569284
"0714010703",10,1.3787213563919067
"0714010704",11,0.5266840032168797
"0714010705",19,1.0030918778594986
"0714010706",12,0.24167366325855255
"0801010001",1,0.08056669682264328
"0801010004",1,""
"0801010005",2,""
"0801010006",1,0.9034709930419922
"0801010007",6,0.37345589759449166
"0801020101",2,0.4464040100574493
"0801020102",2,0.31494699418544764
"0801020103",33,0.6511739581823349
"0801020104",1,""
"0801020105",18,2.611651611328125
"0801020201",13,0.9521783739328384
"0801020202",22,0.7430002259309677
"0801020203",3,0.2330330014228821
"0801020204",18,8.618925845623016
"0801020205",1,1.8188899755477903
"0801020301",25,31.609019279479977
"0801020302",3,1.5475599765777588
"0801020303",4,2.9638554304838185
"0801020304",21,4.219287584722042
"0801020305",6,3.349767971038818
"0801020306",21,1.8314122406144937
"0801020401",30,1.0537064231577373
"0801020402",6,0.7036037482321262
"0801020403",30,1.0504121820131938
"0801020404",19,0.4799439481326512
"0801020501",16,1.1187362857162952
"0801020502",11,2.6297943774196835
"0801020503",19,3.126756763458252
"0801020504",7,0.15566652547568083
"0801020505",8,0.26290223747491837
"0801020600",5,0.3661213417847951
"0801020701",7,5.815714995066325
"0801020702",6,0.7910356950014831
"0801020703",24,10.305275575382014
"0801020704",11,3.113967575810172
"0801020705",9,13.594050371646881
"0801020706",21,1.7974918086078508
"0801020708",4,0.9048794880509377
"0801020801",15,0.333721648901701
"0801020802",40,2.360975100096829
"0801020803",4,1.8201279640197754
"0801020804",3,""
"0801020805",14,0.9921012127565013
"0801020806",5,1.1868039965629578
"0801020807",11,13.07983603907956
"0801020808",8,0.2394972848040717
"0801020901",7,0.5920231003314257
"0801020902",2,0.3871670067310333
"0801020903",25,1.1664406625347208
"0801020904",27,0.4219343990087509
"0801021001",5,0.10530299693346024
"0801021002",34,2.29650524489698
"0801021003",60,0.4456946187358546
"0801021101",14,0.23472219705581665
"0801021103",21,0.7217081561684608
"0802010001",2,10.07867381349206
"0802020102",2,7.21753978729248
"0802020201",12,11.443780541047454
"0802020202",20,10.185375942633701
"0802020203",23,2.0166159220971167
"0802020204",6,""
"0802020205",17,1.1121713968369966
"0802020301",13,7.622555710087909
"0802020302",5,0.39603837486356497
"0802020303",1,3.311999898869544e-05
"0802020304",1,0.8747720122337341
"0802020305",2,""
"0802020306",1,""
"0802020307",5,0.5299605662003161
"0802020310",30,1.8199863115071573
"0802020316",4,3.0010790213709697
"0802020401",12,8.2773435350534
"0802020402",16,19.08949634730816
"0802020404",1,""
"0802020405",5,0.47115464787930256
"0802020406",2,0.033851400017738335
"0802020407",2,""
"0802020501",2,0.5893030166625977
"0802020502",1,""
"0802020504",8,3.025495356321335
"0802020505",1,""
"0802030101",10,0.7847018539905548
"0802030102",4,0.05609933273323501
"0802030103",8,12.969220370054245
"0802030104",7,0.9744095366448164
"0802030105",3,0.3958173803112004
"0802030201",4,0.22905489651020616
"0802030203",2,""
"0802030205",23,3.234275725271021
"0802030301",8,11.42876523733139
"0802030302",15,9.200137567573359
"0802030303",10,7.474625792768267
"0802030304",1,""
"0802030305",15,0.9424521715513298
"0802030306",6,1.2288662154227494
"0802030307",2,7517.60009765625
"0802040104",2,758.2723731994629
"0802040201",22,0.9252392542548478
"0802040202",8,1.8648714484380824
"0802040203",1,""
"0802040204",13,18.118045981441224
"0803010002",1,""
"0803020101",7,0.6604517474770546
"0803020102",1,""
"0803020103",4,0.722598023712635
"0803020104",35,0.9512119233458132
"0803020105",28,1.9909254620832049
"0803020106",38,4.530093441190927
"0803020107",27,3.579971442097112
"0803020108",20,0.843859501183033
"0803020109",44,82.03705138340592
"0803020110",13,1.4272987300699407
"0803020201",10,0.7461140155792236
"0803020202",5,9.363114601932466
"0803020203",36,5.44718422293663
"0803020205",1,""
"0803020206",2,""
"0803020301",43,2.8572884268230863
"0803020302",11,2.1820210337638857
"0803020303",8,0.006893349811434746
"0803020304",9,182.26978410542944
"0803020401",7,0.42565632859865826
"0803020402",17,0.6841696600119272
"0803020403",40,0.48156783481438953
"0803020404",42,0.7621651672654681
"0803020405",27,126.14732861348118
"0803020406",16,0.40022373944520956
"0803020407",30,0.6809376955032349
"0803020408",4,""
"0803020409",7,17.954999923706055
"0803020410",1,0.003042770083993673
"0803020411",7,6.524442076683044
"0803020501",26,0.8651949937144915
"0803020502",15,1.1267325920718056
"0803020503",47,1.4278190898964362
"0803020504",15,288.38660767553665
"0803020505",27,1.9569507355873401
"0803020506",10,0.5086764022707939
"0803020507",25,10.071157973546248
"0803020508",24,4.79742227430411
"0803020509",28,4.892118896950375
"0803020601",28,5.350571623215308
"0803020602",19,5.434704843320344
"0803020603",10,1.782520055770874
"0803020604",10,9.218941231568653
"0803020605",18,6.10139959944146
"0803020606",12,6.586882744516645
"0803020607",30,9.49587025642395
"0803020608",14,5.7787678837776175
"0803020609",7,""
"0803020701",3,4.034685134887695
"0803020702",3,10.439106464385986
"0803020703",2,3.8692200779914856
"0803020704",9,4.335527333430946
"0803020705",11,21.210065305233
"0803020706",1,0.012132300063967705
"0803020707",3,0.982285976409912
"0803020708",12,4.181670188903809
"0803020710",1,""
"0803020711",8,1.3293745070695875
"0803020712",6,3.512348495423794
"0803020713",1,""
"0803020714",1,1.2290199995040894
"0803020715",9,2.9652179380257926
"0803020716",51,""
"0803020717",4,""
"0803020718",1,""
"0803020801",1,""
"0803020802",1,""
"0803020901",6,14.194000244140625
"0803020902",12,4.339236515263717
"0803020903",1,""
"0804010101",7,9.097953474947385
"0804010102",3,0.4438894912600517
"0804010103",2,0.2924419939517975
"0804010104",3,6.080995935946703
"0804010106",2,260.46917831897736
"0804010107",7,0.9591506825360868
"0804010108",7,21.8596000423034
"0804010201",2,64.66359812021254
"0804010202",2,2.241174526512623
"0804010204",2,60.97480010986328
"0804010209",2,7.312394976615906
"0804010301",1,387.1489868164063
"0804010302",2,1.6924560219049454
"0804010303",19,3.1063439305871725
"0804010304",4,0.3540808241814375
"0804010305",4,1.211756666501363
"0804010306",6,0.9948859810829163
"0804010307",2,1.0782245099544525
"0804010308",3,1.9281266530354817
"0804010309",4,17.33157116174698
"0804020101",3,10.929619165447853
"0804020102",1,0.2608030140399933
"0804020103",7,0.9534387856721878
"0804020104",1,1.6679199934005735
"0804020105",8,3.9391389383623996
"0804020107",4,6.167322516441345
"0804020108",4,1823.1063309311867
"0804020202",2,3.4509699344635014
"0804020204",3,6.090846359729767
"0804020205",1,1.5327999591827393
"0804020301",5,3.2014937959611416
"0804020302",10,3.2292823834078654
"0804020303",7,12.725599497556685
"0804020304",12,4.944254899863154
"0804020305",3,2.845979928970337
"0804020306",6,0.5681278344115223
"0804020307",5,1.033333679040273
"0804020308",3,5.746516704559326
"0804020401",2,1.694595456123352
"0804020402",5,6.050663764278094
"0804020403",3,0.40233733753363293
"0804020404",7,1.0577503889799118
"0804020405",1,0.0014032099861651661
"0804020501",3,0.6967769861221313
"0804020502",4,12.89143805578351
"0804020504",2,1.3490300178527832
"0804020505",4,89.39046220481396
"0804020506",2,0.9838780015707016
"0804020508",1,0.3485339879989624
"0804020601",4,0.47656568388144177
"0804020602",2,373.68926525115967
"0804020603",3,0.15369814789482916
"0804020604",2,0.1991730034351349
"0804020605",6,35.814956714709595
"0804020606",3,1.915209949016571
"0804020607",16,0.8129631526341351
"0804020608",10,0.8646965026855469
"0804020609",7,262.27631571516395
"0804020701",4,""
"0804020702",3,21.22504496574402
"0804020704",2,0.001801009988412261
"0804030102",2,""
"0804030104",1,25.30699920654297
"0804030201",3,4.803049921989441
"0804030204",1,21.265899658203125
"0804030205",2,""
"0804030208",1,""
"0804030301",2,""
"0804030302",3,0.22426900267601013
"0804030303",1,""
"0804030305",2,11.621700286865234
"0804030401",1,""
"0804030402",1,0.6650840044021606
"0804030403",4,0.2879190072417259
"0804030404",4,1.443750023841858
"0804030405",1,""
"0804030407",4,15.98679506406188
"0804030501",2,0.0006165180238895117
"0804030602",1,0.062438201159238815
"0805000106",4,78.39790344238281
"0805000111",2,""
"0805000115",1,402.7929992675781
"0805000117",1,""
"0805000203",3,52.14199829101562
"0805000204",1,""
"0805000205",2,26.865615844726562
"0806010001",15,2.8504484869539732
"0806010003",5,0.25763899087905884
"0806010004",10,0.3649143340686957
"0806020101",9,3.4618564788252115
"0806020102",13,1.8173995616205503
"0806020103",11,1.8696700096130372
"0806020104",6,0.6845382750034332
"0806020105",8,0.6313776671886444
"0806020106",8,0.44844478741288185
"0806020107",20,0.7312889927998185
"0806020108",15,1.270921602845192
"0806020109",19,2.202561123328368
"0806020201",7,0.39982277422677726
"0806020202",28,6.304685898802497
"0806020203",35,0.7983517699093985
"0806020204",37,1.8001716274768114
"0806020205",63,1.0903934792643695
"0806020206",48,0.7127700330068668
"0806020207",36,1.0612198658811394
"0806020208",40,1.6439030512089008
"0806020209",15,0.40243642292916776
"0806020210",27,0.636002741417744
"0806020211",11,0.20140558139731488
"0806020301",1,1.54613995552063
"0806020302",15,2.871995823457837
"0806020303",9,35.3302208284537
"0806020304",9,0.4114680226193741
"0806020305",5,0.5755739808082581
"0806020306",3,1.022469997406006
"0806020307",13,0.2803470027865842
"0806020308",3,1.901492565870285
"0806020401",15,27.924699783325195
"0806020402",4,2.319890687863032
"0806020403",4,0.5795604884624481
"0806020501",4,""
"0806020502",5,0.4257610887289047
"0806020503",8,0.09705547727571685
"0806020504",5,1.1412500143051147
"0806020505",1,1.2428100109100342
"0806020506",8,27.382852071523665
"0806020507",24,5.264329691143597
"0806020601",3,0.3167470097541809
"0806020602",6,""
"0807020102",12,0.48875849694013596
"0807020103",15,0.344318535423857
"0807020201",5,0.8459244966506958
"0807020202",8,72.33469661201039
"0807020203",7,0.8130413194497427
"0807020204",4,0.5234855934977531
"0807020205",5,1.803906500339508
"0807020206",14,1.7162101396492548
"0807020208",1,2.741580009460449
"0807020301",2,3.3497313750849576
"0807020302",2,0.24364349246025088
"0807020303",1,""
"0807020304",1,0.17973800003528595
"0807020402",5,""
"0807020405",1,24.38710021972656
"0807020501",21,10.049514376454884
"0807020502",4,0.1297858034571012
"0807020503",6,1.8513192037741344
"0807020504",1,8.370030263904482e-05
"0807030001",1,22.407100677490234
"0808010202",3,24.435824871063232
"0808010203",2,263.927001953125
"0808010205",4,18.013160069783527
"0808010206",1,""
"0808010208",1,0.0002974689996335656
"0808010301",1,2.9927000999450684
"0808010303",1,""
"0808020101",6,5.116939902305603
"0808020104",1,""
"0808020301",1,0.424470990896225
"0808020302",4,""
"0808020305",1,0.7236869931221008
"0808020307",2,0.14537300169467926
"0808020401",1,""
"0808020402",1,0.01860390044748783
"0808020403",9,44.86968206986785
"0808020404",3,1.2090799808502195
"0808020501",6,0.3666200041770935
"0808020502",3,0.6191990077495575
"0808020503",1,""
"0808020505",1,""
"0809020101",10,0.7686647847294807
"0809020102",12,1.69543876179627
"1024000401",1,""
"1024000503",8,0.3293269872665405
"1024000504",2,""
"1024000505",1,""
"1024000507",2,""
"1024000509",4,""
"1024000510",17,0.4164609909057617
"1024000511",2,""
"1024000513",2,3.582930088043213
"1024001002",10,0.9658205062150955
"1024001003",33,0.9163988647716386
"1024001004",10,""
"1024001101",11,0.7991604651324451
"1024001103",4,0.4113526741663615
"1024001104",7,1.5684060070780108
"1024001106",16,2.506668337753841
"1024001202",26,0.4624444494644801
"1024001203",5,2.214020013809204
"1024001204",4,""
"1024001205",13,0.9392682388424873
"1024001206",21,0.5640328275039792
"1024001207",26,9.450046693207696
"1024001208",1,2.477220058441162
"1024001209",3,0.6821389943361281
"1024001302",1,""
"1024001303",29,93.70609349012375
"1024001304",13,0.19353799521923065
"1028010102",5,""
"1028010103",30,2.6925599575042725
"1028010104",12,0.9892607480287552
"1028010105",23,0.638526976108551
"1028010106",10,0.4048149883747101
"1028010107",78,2.0460906048615772
"1028010108",4,""
"1028010109",203,6.914345089080078
"1028010110",6,0.4704984948039055
"1028010111",4,1.0348816712697346
"1028010112",4,7.6901001930236825
"1028010113",13,0.5237770140171051
"1028010114",5,0.5557626783847809
"1028010115",9,2.059551704364518
"1028010116",15,0.6883633360266685
"1028010117",31,1.2906402181833982
"1028010206",32,1.882690610488256
"1028010207",4,0.2268519997596741
"1028010208",1,""
"1028010209",20,0.7216268742146591
"1028010210",38,0.9148298172170625
"1028010211",17,0.5861390233039856
"1028010212",12,1.1561000347137451
"1028010213",9,0.3791970014572144
"1028010214",19,0.33721783570945263
"1028010301",15,1.136243674490187
"1028010302",10,1.0827443227171896
"1028010303",9,0.3254727959632874
"1028010304",2,""
"1028010305",1,0.653823971748352
"1028010306",79,1.099841452070645
"1028010307",63,1.1438078354848058
"1028010308",18,0.8467696557442347
"1028010309",5,0.705609530210495
"1028010310",6,0.6946639865636826
"1028010311",46,0.7702016240606705
"1028010312",14,0.4852038890433808
"1028010313",5,43.38125921289126
"1028010315",86,12.435566905087658
"1028010316",17,0.7717863917350769
"1028010317",5,0.11824127038319905
"1028020103",3,""
"1028020104",4,0.3082909882068634
"1028020105",10,9.0402592420578
"1028020106",14,0.1635646652430296
"1028020107",10,5.412545219063759
"1028020201",3,2.262541721264521
"1028020202",18,0.6469425894320011
"1028020203",28,0.8443783704530109
"1028020204",16,0.17934319330379367
"1028020301",9,0.35883618891239166
"1028020302",27,13.946228481151842
"1028020303",10,0.6443382613360882
"1028020304",13,43.505635652691126
"1028020305",5,0.669946014881134
"1029010202",3,0.8215100169181824
"1029010205",9,1.4146186023950578
"1029010206",3,1.0820845365524292
"1029010302",12,2.0794294625520706
"1029010402",5,""
"1029010403",3,""
"1029010404",12,11.756641109784445
"1029010405",6,0.3017370104789734
"1029010501",23,23.734404355287552
"1029010502",6,6.341859817504883
"1029010503",3,0.2612505702418275
"1029010504",5,1.2491600513458252
"1029010505",6,0.006669187278021126
"1029010601",1,3.1112399101257324
"1029010602",2,1.2784500122070312
"1029010603",3,1.2577400207519531
"1029010604",9,10.62052670121193
"1029010605",1,""
"1029010607",2,0.0039418297819793216
"1029010608",9,0.6523684831239128
"1029010609",2,2.6818199157714844
"1029010610",12,36.16892313105719
"1029010701",6,0.328965924680233
"1029010702",4,1.4749499559402466
"1029010703",3,958.5640258789062
"1029010801",19,1.7686416589551501
"1029010802",11,1.8349805490838156
"1029010803",46,2.6633819744542793
"1029010804",10,1.0457319071516396
"1029010805",8,0.7044023225704829
"1029010806",7,115.21219623088837
"1029010807",12,3.853624021013578
"1029010808",24,5.769417176192457
"1029010809",7,0.3926999866962433
"1029010901",15,1.706888450043542
"1029010902",7,0.6348020099103451
"1029010903",8,4.323510574797789
"1029010904",22,150.2820700287819
"1029011001",5,0.38990914449095726
"1029011002",2,1.158900022506714
"1029011003",5,0.24048933386802673
"1029011004",1,1077.199951171875
"1029011101",8,0.7493559767802557
"1029011102",7,2.1984294280409813
"1029011103",19,0.5215446266977649
"1029011104",14,0.35334600135684013
"1029020101",8,18.87785937388738
"1029020102",9,0.4556309934705496
"1029020103",5,2.1140946547190347
"1029020104",4,1.2176437079906464
"1029020105",8,1.813404808441798
"1029020106",6,0.8570950031280518
"1029020107",2,0.7851589918136597
"1029020201",1,""
"1029020202",2,0.05808119848370553
"1029020204",4,0.7892200201749802
"1029020301",8,2.0690959921727576
"1029020302",15,1.5323977947235108
"1029020303",21,0.5161417744535962
"1030010101",18,1.114353578304872
"1030010102",35,6.338764079820572
"1030010103",16,0.782012801617384
"1030010104",28,22.067154370780504
"1030010105",46,1.42982723989657
"1030010106",20,0.5565457969903946
"1030010107",17,0.5677686911076307
"1030010108",49,1.7694187055031458
"1030010109",78,0.6675722375512123
"1030010110",25,1.863960943246881
"1030010111",8,0.5082164853811264
"1030010112",8,0.8427330056826273
"1030010201",2,0.7276440262794495
"1030010202",25,1.0657763630151749
"1030010203",52,0.698334294060866
"1030010204",12,0.4253274854272604
"1030010205",9,0.8591880716383458
"1030010206",20,1.8224905133247375
"1030010207",80,1.257282884934774
"1030010208",9,0.969640016555786
"1030010209",12,0.6668799996376038
"1030010210",26,1.4779984148649068
"1030010211",9,0.5613024979829788
"1030010212",17,0.731224215692944
"1030010213",20,1.2353502518186967
"1030010214",11,2.4751216918230057
"1030010215",58,1.3063699788842318
"1030010216",13,0.7089805390569381
"1030010301",4,1.6596207022666931
"1030010302",7,4.168578416109085
"1030010303",5,0.834510326385498
"1030010304",15,1.1708552077412606
"1030010305",1,""
"1030010307",5,0.1152532510459423
"1030010401",67,1.0995367061557426
"1030010402",30,1.4495438511737369
"1030010403",29,84.13664254435123
"1030010404",13,23.903160860762
"1030010405",8,0.5026467889547348
"1030020001",20,1.05028631417584
"1030020002",54,1.8104702181675856
"1030020003",45,0.464247072913817
"1030020004",44,0.6487960600190692
"1030020005",91,1.141662774972954
"1030020006",58,1.3566597913918288
"1030020007",33,0.5730976394631646
"1030020008",2,0.5956460237503052
"1101000103",1,357.71600341796875
"1101000104",2,1.6355937086045744
"1101000106",2,0.00271851010620594
"1101000107",4,308.3744840323925
"1101000108",3,9.96480643749237
"1101000109",1,2.624919891357422
"1101000110",1,0.6826220154762268
"1101000111",2,1.4416500329971313
"1101000114",3,575.5490112304688
"1101000201",13,77.68211196859677
"1101000202",5,0.8286726673444113
"1101000203",1,1.2460099458694458
"1101000204",1,0.2623549997806549
"1101000205",1,""
"1101000301",9,1.5259382405451365
"1101000302",2,""
"1101000303",3,195.00501036643982
"1101000306",2,0.7858989834785461
"1101000311",1,2565.280029296875
"1101000401",1,""
"1101000403",3,7.203600049018861
"1101000405",2,0.5354949831962585
"1101000406",3,122.96530439456303
"1101000407",2,217.10138130187988
"1101000502",2,10.66329962015152
"1101000503",2,1.2255405187606812
"1101000601",5,11.141497284173965
"1101000602",1,""
"1101000603",1,0.07642679661512375
"1101000604",3,1.166501522064209
"1101000605",4,305.24268297851086
"1101000606",1,""
"1101000607",2,0.3743120133876801
"1101000608",2,1.0856300592422483
"1101000609",4,1.5440812905629475
"1101000610",1,1942.6600341796875
"1101000701",16,0.5416849249000237
"1101000702",4,31.56208997219801
"1101000703",7,1.8948347351979464
"1101000704",2,0.00314570008777082
"1101000705",5,245.93606318235396
"1101000706",7,2.365247982740402
