"id","dams","off_network_dams","miles","barriers"
"51013",2,0,0.5299999713897705,0
"51015",88,3,13.20199966430664,45
"51017",21,2,64.04499816894531,194
"51019",80,4,15.83899974822998,41
"51021",31,0,1.909999966621399,0
"51023",63,2,2.822999954223633,93
"51025",24,1,27.375,0
"51027",53,6,0.9419999718666077,0
"51029",151,1,2.938999891281128,0
"51031",51,1,25.729000091552734,0
"51033",233,1,3.4030001163482666,0
"51035",35,1,4.232999801635742,0
"51036",11,1,17.625,48
"51037",31,0,7.927999973297119,0
"51041",150,6,3.312999963760376,88
"51043",29,1,1.1069999933242798,0
"51045",43,1,2.9159998893737793,301
"51047",77,0,2.246000051498413,0
"51049",135,1,1.7699999809265137,0
"51051",51,1,10.145999908447266,0
"51053",66,0,5.853000164031982,0
"51057",69,0,3.1500000953674316,0
"51059",128,5,1.8919999599456787,0
"51061",361,2,0.9129999876022339,0
"51063",28,0,1.0520000457763672,0
"51065",99,1,0.9700000286102295,0
"51067",20,1,28.124000549316406,0
"51069",133,7,1.312999963760376,0
"51071",20,0,3.7980000972747803,63
"51073",27,0,7.058000087738037,0
"51075",166,1,1.6929999589920044,0
"51077",38,1,29.885000228881836,0
"51079",30,3,1.7309999465942383,0
"51081",19,2,22.371000289916992,0
"51083",82,11,19.3799991607666,0
"51085",282,3,2.197000026702881,4
"51087",56,2,3.2170000076293945,61
"51089",25,0,36.76599884033203,0
"51091",15,0,1.2710000276565552,233
"51093",51,7,7.249000072479248,0
"51095",49,0,4.173999786376953,34
"51097",77,1,3.450000047683716,0
"51099",29,4,4.169000148773193,0
"51101",74,2,4.078000068664551,0
"51103",23,1,2.4779999256134033,0
"51105",42,0,1.0579999685287476,0
"51107",292,2,3.503000020980835,0
"51109",163,8,5.535999774932861,0
"51111",20,2,6.941999912261963,0
"51113",36,0,1.715000033378601,0
"51117",28,0,58.047000885009766,0
"51119",19,0,3.0490000247955322,0
"51121",44,1,11.118000030517578,16
"51125",80,1,4.945000171661377,61
"51127",41,0,7.578999996185303,0
"51131",8,0,1.4490000009536743,0
"51133",16,0,4.058000087738037,0
"51135",129,2,2.247999906539917,0
"51137",72,0,15.182999610900879,0
"51139",8,0,51.358001708984375,0
"51141",20,1,6.697000026702881,0
"51143",114,10,3.808000087738037,0
"51145",162,0,2.3959999084472656,4
"51147",179,2,2.688999891281128,0
"51149",42,0,4.617000102996826,24
"51153",106,4,7.644000053405762,1
"51155",44,0,15.97599983215332,0
"51157",15,0,2.5269999504089355,0
"51159",41,1,5.179999828338623,0
"51161",17,1,54.263999938964844,10
"51163",69,1,3.421999931335449,55
"51165",63,1,24.889999389648438,465
"51167",37,3,4.515999794006348,101
"51169",11,1,1.6710000038146973,95
"51171",37,0,7.216000080108643,0
"51173",26,1,6.881999969482422,0
"51175",38,3,6.613999843597412,0
"51177",87,0,5.859000205993652,0
"51179",58,0,5.355000019073486,0
"51181",15,0,7.421999931335449,7
"51183",62,6,7.980000019073486,0
"51185",33,0,5.090000152587891,137
"51187",22,1,24.54199981689453,0
"51191",47,1,11.093000411987305,0
"51193",65,0,3.0,0
"51195",112,3,1.8289999961853027,0
"51197",60,1,1.715000033378601,0
"51199",22,0,3.6110000610351562,0
"51510",1,0,1.1119999885559082,0
"51520",2,0,25.416000366210938,0
"51530",2,0,14.8100004196167,1
"51540",1,0,0.004000000189989805,0
"51550",4,0,2.390000104904175,0
"51570",1,0,1.930999994277954,4
"51580",1,0,0.23499999940395355,0
"51590",11,0,37.499000549316406,0
"51595",1,0,1814.3399658203125,0
"51600",1,0,0.8849999904632568,0
"51620",1,0,2.00600004196167,0
"51630",1,0,0.48399999737739563,0
"51660",1,0,6.953999996185303,0
"51670",0,0,0.0,9
"51678",1,0,41.417999267578125,0
"51680",9,0,14.956999778747559,0
"51683",4,0,0.1720000058412552,0
"51690",1,0,2.9579999446868896,0
"51700",13,1,1.7130000591278076,0
"51710",3,0,3.994999885559082,0
"51720",3,0,4.590000152587891,0
"51730",9,0,1.996000051498413,18
"51760",15,0,3.430999994277954,11
"51770",2,0,0.22699999809265137,0
"51800",42,2,5.2230000495910645,0
"51810",7,0,0.9399999976158142,0
"51820",1,0,5.505000114440918,0
"51830",5,0,2.244999885559082,0
"51840",2,0,0.03200000151991844,0
"54003",9,2,7.63100004196167,0
"54005",12,8,0.7269999980926514,0
"54007",1,0,1106.385009765625,0
"54011",6,2,1.6160000562667847,0
"54015",3,0,8.392000198364258,0
"54019",11,3,216.8679962158203,0
"54023",24,1,10.26200008392334,1
"54025",4,0,12.815999984741211,0
"54027",9,0,1.5160000324249268,0
"54031",11,0,15.333000183105469,27
"54035",1,0,27.57200050354004,0
"54037",8,3,277.7149963378906,0
"54039",22,8,78.9219970703125,0
"54043",2,0,63.757999420166016,0
"54045",7,0,2.4739999771118164,0
"54047",10,1,3.2219998836517334,0
"54053",3,0,937.1370239257812,0
"54055",20,0,3.5250000953674316,0
"54057",37,2,11.560999870300293,0
"54059",9,2,4.11899995803833,0
"54063",3,1,4.038000106811523,18
"54065",30,7,62.972999572753906,0
"54067",7,5,713.7570190429688,0
"54071",20,0,14.026000022888184,6
"54075",6,0,3.063999891281128,0
"54079",14,2,240.35299682617188,0
"54081",17,2,9.914999961853027,0
"54087",3,1,3.25,0
"54089",4,0,874.60400390625,0
"54099",7,2,105.87699890136719,0
"54101",4,0,2.068000078201294,0
"54109",6,1,256.0360107421875,0
"72013",0,0,0.0,1
"72127",0,0,0.0,7
